V,1004,1
V,1034,1
C,18498,18498
V,1034,1
C,18499,18499
V,1020,1
V,1009,1
V,1039,1
V,1070,1
V,1004,1
C,18500,18500
V,1124,1
V,1020,1
C,18501,18501
V,1037,1
V,1009,1
V,1100,1
V,1018,1
V,1004,1
C,18502,18502
V,1026,1
C,18503,18503
V,1025,1
V,1026,1
C,18504,18504
V,1165,1
V,1004,1
C,18505,18505
V,1009,1
C,18506,18506
V,1003,1
V,1004,1
C,18507,18507
V,1081,1
V,1062,1
V,1082,1
V,1020,1
V,1092,1
V,1018,1
V,1010,1
V,1008,1
V,1009,1
V,1042,1
V,1053,1
V,1034,1
C,18508,18508
V,1034,1
V,1004,1
C,18509,18509
V,1164,1
V,1134,1
C,18510,18510
V,1001,1
V,1004,1
C,18511,18511
V,1010,1
V,1013,1
C,18512,18512
V,1008,1
V,1034,1
C,18513,18513
V,1008,1
V,1035,1
V,1009,1
V,1018,1
C,18514,18514
V,1001,1
V,1003,1
V,1018,1
C,18515,18515
V,1008,1
V,1017,1
V,1024,1
C,18516,18516
V,1004,1
C,18517,18517
V,1010,1
C,18518,18518
V,1123,1
C,18519,18519
V,1082,1
V,1040,1
V,1017,1
C,18520,18520
V,1008,1
V,1046,1
V,1049,1
V,1001,1
V,1003,1
V,1034,1
C,18521,18521
V,1008,1
V,1034,1
C,18522,18522
V,1090,1
C,18523,18523
V,1008,1
V,1034,1
C,18524,18524
V,1090,1
V,1056,1
V,1018,1
C,18525,18525
V,1008,1
V,1015,1
V,1032,1
V,1018,1
V,1004,1
C,18526,18526
V,1081,1
V,1124,1
V,1062,1
V,1082,1
V,1017,1
V,1008,1
V,1037,1
V,1009,1
V,1026,1
V,1040,1
V,1042,1
V,1034,1
C,18527,18527
V,1027,1
V,1041,1
C,18528,18528
V,1008,1
V,1003,1
V,1018,1
V,1004,1
C,18529,18529
V,1206,1
V,1018,1
V,1014,1
V,1000,1
V,1008,1
V,1035,1
V,1135,1
V,1009,1
V,1089,1
V,1011,1
V,1040,1
V,1001,1
V,1184,1
C,18530,18530
V,1131,1
V,1007,1
C,18531,18531
V,1020,1
C,18532,18532
V,1008,1
V,1025,1
V,1009,1
C,18533,18533
V,1038,1
V,1026,1
C,18534,18534
V,1250,1
V,1063,1
C,18535,18535
V,1009,1
C,18536,18536
V,1004,1
C,18537,18537
V,1008,1
V,1017,1
V,1004,1
C,18538,18538
V,1010,1
V,1011,1
V,1038,1
V,1017,1
V,1026,1
V,1042,1
V,1021,1
C,18539,18539
V,1025,1
V,1022,1
C,18540,18540
V,1008,1
V,1056,1
V,1009,1
V,1032,1
V,1004,1
C,18541,18541
V,1004,1
C,18542,18542
V,1008,1
C,18543,18543
V,1008,1
V,1052,1
V,1034,1
V,1004,1
C,18544,18544
V,1117,1
C,18545,18545
V,1025,1
V,1004,1
C,18546,18546
V,1008,1
C,18547,18547
V,1034,1
C,18548,18548
V,1118,1
C,18549,18549
V,1008,1
V,1009,1
V,1034,1
C,18550,18550
V,1008,1
V,1034,1
C,18551,18551
V,1025,1
V,1026,1
C,18552,18552
V,1035,1
V,1009,1
V,1003,1
V,1001,1
V,1004,1
V,1018,1
C,18553,18553
V,1123,1
C,18554,18554
V,1113,1
C,18555,18555
V,1017,1
C,18556,18556
V,1008,1
V,1046,1
V,1034,1
C,18557,18557
V,1008,1
V,1009,1
V,1017,1
V,1032,1
V,1034,1
C,18558,18558
V,1004,1
C,18559,18559
V,1036,1
V,1119,1
V,1009,1
V,1295,1
V,1017,1
V,1034,1
V,1018,1
V,1074,1
C,18560,18560
V,1001,1
C,18561,18561
V,1008,1
V,1064,1
V,1026,1
C,18562,18562
V,1008,1
V,1130,1
V,1001,1
C,18563,18563
V,1076,1
V,1003,1
V,1001,1
V,1004,1
C,18564,18564
V,1008,1
V,1010,1
V,1009,1
V,1034,1
V,1021,1
C,18565,18565
V,1008,1
V,1034,1
C,18566,18566
V,1034,1
C,18567,18567
V,1000,1
V,1077,1
V,1040,1
V,1001,1
V,1014,1
V,1018,1
C,18568,18568
V,1009,1
V,1001,1
C,18569,18569
V,1129,1
V,1024,1
V,1004,1
V,1072,1
C,18570,18570
V,1018,1
V,1034,1
C,18571,18571
V,1030,1
V,1038,1
V,1076,1
V,1003,1
V,1001,1
V,1041,1
V,1018,1
C,18572,18572
V,1008,1
C,18573,18573
V,1008,1
V,1034,1
C,18574,18574
V,1003,1
V,1004,1
C,18575,18575
V,1008,1
V,1060,1
V,1052,1
C,18576,18576
V,1064,1
V,1229,1
V,1026,1
V,1034,1
V,1004,1
C,18577,18577
V,1000,1
V,1012,1
V,1040,1
V,1003,1
V,1001,1
V,1004,1
V,1014,1
C,18578,18578
V,1030,1
V,1004,1
V,1071,1
C,18579,18579
V,1004,1
V,1231,1
C,18580,18580
V,1064,1
V,1058,1
V,1092,1
V,1070,1
V,1004,1
V,1018,1
V,1038,1
V,1026,1
V,1041,1
C,18581,18581
V,1130,1
V,1017,1
V,1004,1
V,1154,1
V,1031,1
V,1041,1
V,1001,1
V,1002,1
C,18582,18582
V,1034,1
C,18583,18583
V,1008,1
V,1001,1
V,1018,1
C,18584,18584
V,1108,1
V,1017,1
C,18585,18585
V,1034,1
C,18586,18586
V,1034,1
V,1004,1
C,18587,18587
V,1064,1
V,1026,1
C,18588,18588
V,1010,1
V,1036,1
V,1126,1
V,1017,1
V,1021,1
C,18589,18589
V,1034,1
V,1004,1
C,18590,18590
V,1025,1
V,1065,1
V,1124,1
V,1070,1
V,1113,1
V,1027,1
V,1295,1
V,1026,1
V,1041,1
C,18591,18591
V,1045,1
V,1008,1
C,18592,18592
V,1081,1
C,18593,18593
V,1008,1
V,1034,1
C,18594,18594
V,1034,1
C,18595,18595
V,1008,1
V,1009,1
C,18596,18596
V,1038,1
V,1026,1
V,1072,1
C,18597,18597
V,1067,1
C,18598,18598
V,1008,1
V,1017,1
V,1004,1
V,1034,1
C,18599,18599
V,1035,1
V,1000,1
V,1049,1
V,1001,1
V,1002,1
V,1018,1
V,1004,1
C,18600,18600
V,1036,1
V,1077,1
V,1017,1
V,1031,1
V,1014,1
C,18601,18601
V,1032,1
C,18602,18602
V,1025,1
C,18603,18603
V,1025,1
V,1017,1
V,1004,1
V,1227,1
V,1147,1
V,1055,1
V,1026,1
V,1032,1
V,1002,1
C,18604,18604
V,1008,1
V,1031,1
V,1017,1
V,1004,1
C,18605,18605
V,1295,1
V,1018,1
C,18606,18606
V,1008,1
V,1034,1
C,18607,18607
V,1034,1
C,18608,18608
V,1130,1
V,1001,1
V,1004,1
C,18609,18609
V,1008,1
V,1037,1
V,1009,1
V,1004,1
C,18610,18610
V,1026,1
V,1073,1
V,1177,1
C,18611,18611
V,1024,1
C,18612,18612
V,1009,1
V,1017,1
V,1018,1
V,1074,1
C,18613,18613
V,1029,1
C,18614,18614
V,1035,1
V,1001,1
V,1018,1
C,18615,18615
V,1295,1
C,18616,18616
V,1008,1
V,1003,1
C,18617,18617
V,1076,1
V,1001,1
C,18618,18618
V,1008,1
V,1040,1
V,1061,1
V,1001,1
V,1003,1
V,1004,1
C,18619,18619
V,1130,1
V,1008,1
V,1124,1
V,1046,1
V,1001,1
V,1004,1
V,1034,1
C,18620,18620
V,1158,1
V,1034,1
V,1004,1
C,18621,18621
V,1001,1
V,1063,1
V,1003,1
V,1004,1
V,1034,1
C,18622,18622
V,1008,1
V,1016,1
V,1040,1
V,1018,1
C,18623,18623
V,1004,1
C,18624,18624
V,1295,1
V,1018,1
C,18625,18625
V,1004,1
C,18626,18626
V,1008,1
V,1004,1
V,1034,1
C,18627,18627
V,1017,1
V,1076,1
V,1001,1
V,1074,1
C,18628,18628
V,1008,1
V,1034,1
C,18629,18629
V,1008,1
V,1034,1
C,18630,18630
V,1058,1
V,1017,1
C,18631,18631
V,1008,1
V,1009,1
C,18632,18632
V,1025,1
V,1026,1
C,18633,18633
V,1008,1
V,1035,1
V,1009,1
V,1001,1
V,1003,1
V,1018,1
C,18634,18634
V,1008,1
V,1045,1
C,18635,18635
V,1008,1
V,1024,1
V,1018,1
C,18636,18636
V,1032,1
C,18637,18637
V,1172,1
C,18638,18638
V,1172,1
V,1018,1
C,18639,18639
V,1118,1
V,1130,1
V,1081,1
V,1124,1
V,1082,1
V,1017,1
V,1018,1
V,1014,1
V,1008,1
V,1030,1
V,1038,1
V,1026,1
V,1052,1
V,1060,1
V,1040,1
V,1002,1
C,18640,18640
V,1038,1
C,18641,18641
V,1017,1
V,1067,1
C,18642,18642
V,1096,1
C,18643,18643
V,1004,1
C,18644,18644
V,1008,1
V,1009,1
V,1017,1
C,18645,18645
V,1034,1
C,18646,18646
V,1009,1
V,1032,1
V,1097,1
V,1153,1
C,18647,18647
V,1008,1
V,1053,1
V,1034,1
C,18648,18648
V,1004,1
V,1034,1
C,18649,18649
V,1087,1
V,1039,1
V,1134,1
V,1004,1
C,18650,18650
V,1008,1
V,1020,1
V,1034,1
C,18651,18651
V,1004,1
C,18652,18652
V,1009,1
V,1017,1
V,1032,1
C,18653,18653
V,1004,1
C,18654,18654
V,1032,1
C,18655,18655
V,1008,1
V,1017,1
V,1031,1
V,1004,1
C,18656,18656
V,1016,1
V,1040,1
V,1014,1
C,18657,18657
V,1105,1
C,18658,18658
V,1123,1
C,18659,18659
V,1030,1
V,1017,1
V,1004,1
C,18660,18660
V,1008,1
V,1034,1
C,18661,18661
V,1008,1
V,1034,1
C,18662,18662
V,1030,1
V,1203,1
C,18663,18663
V,1034,1
C,18664,18664
V,1008,1
V,1001,1
V,1004,1
C,18665,18665
V,1034,1
C,18666,18666
V,1008,1
V,1034,1
C,18667,18667
V,1008,1
V,1090,1
V,1009,1
V,1032,1
V,1018,1
C,18668,18668
V,1000,1
V,1040,1
V,1168,1
V,1050,1
V,1001,1
C,18669,18669
V,1008,1
V,1034,1
C,18670,18670
V,1017,1
V,1004,1
V,1034,1
C,18671,18671
V,1018,1
C,18672,18672
V,1004,1
C,18673,18673
V,1008,1
V,1058,1
V,1001,1
C,18674,18674
V,1295,1
C,18675,18675
V,1009,1
V,1017,1
V,1042,1
V,1074,1
C,18676,18676
V,1009,1
C,18677,18677
V,1008,1
V,1009,1
V,1034,1
C,18678,18678
V,1004,1
C,18679,18679
V,1017,1
V,1034,1
C,18680,18680
V,1003,1
V,1004,1
V,1034,1
C,18681,18681
V,1008,1
C,18682,18682
V,1176,1
C,18683,18683
V,1049,1
V,1001,1
V,1018,1
C,18684,18684
V,1008,1
V,1034,1
C,18685,18685
V,1008,1
V,1034,1
C,18686,18686
V,1000,1
V,1040,1
V,1088,1
V,1014,1
C,18687,18687
V,1008,1
V,1034,1
C,18688,18688
V,1009,1
C,18689,18689
V,1017,1
V,1040,1
V,1003,1
V,1004,1
V,1019,1
V,1057,1
C,18690,18690
V,1119,1
V,1016,1
V,1017,1
V,1018,1
V,1074,1
V,1035,1
V,1008,1
V,1030,1
V,1009,1
V,1052,1
V,1060,1
V,1031,1
V,1034,1
C,18691,18691
V,1134,1
V,1032,1
V,1034,1
C,18692,18692
V,1036,1
V,1077,1
V,1062,1
V,1017,1
V,1040,1
V,1018,1
V,1004,1
C,18693,18693
V,1008,1
V,1130,1
V,1076,1
V,1003,1
V,1001,1
V,1004,1
C,18694,18694
V,1082,1
V,1004,1
C,18695,18695
V,1167,1
C,18696,18696
V,1025,1
C,18697,18697
V,1008,1
V,1034,1
C,18698,18698
V,1186,1
V,1075,1
C,18699,18699
V,1061,1
C,18700,18700
V,1038,1
V,1026,1
V,1041,1
V,1176,1
C,18701,18701
V,1034,1
C,18702,18702
V,1008,1
V,1003,1
V,1001,1
V,1018,1
V,1034,1
C,18703,18703
V,1008,1
V,1017,1
V,1034,1
V,1004,1
C,18704,18704
V,1025,1
C,18705,18705
V,1034,1
C,18706,18706
V,1017,1
V,1014,1
V,1004,1
V,1000,1
V,1036,1
V,1089,1
V,1052,1
V,1040,1
V,1001,1
V,1088,1
C,18707,18707
V,1087,1
C,18708,18708
V,1025,1
V,1026,1
C,18709,18709
V,1020,1
V,1004,1
V,1042,1
V,1028,1
C,18710,18710
V,1054,1
V,1018,1
C,18711,18711
V,1009,1
C,18712,18712
V,1020,1
V,1026,1
V,1177,1
V,1041,1
V,1034,1
C,18713,18713
V,1017,1
V,1040,1
C,18714,18714
V,1017,1
V,1067,1
C,18715,18715
V,1036,1
V,1035,1
V,1011,1
V,1031,1
V,1012,1
V,1040,1
V,1088,1
V,1130,1
V,1017,1
V,1014,1
V,1078,1
V,1018,1
V,1000,1
V,1089,1
V,1060,1
V,1001,1
C,18716,18716
V,1042,1
C,18717,18717
V,1008,1
V,1052,1
C,18718,18718
V,1020,1
C,18719,18719
V,1004,1
C,18720,18720
V,1008,1
V,1038,1
V,1053,1
V,1028,1
C,18721,18721
V,1084,1
V,1295,1
V,1004,1
C,18722,18722
V,1017,1
V,1070,1
V,1004,1
V,1036,1
V,1089,1
V,1040,1
V,1001,1
V,1088,1
V,1034,1
C,18723,18723
V,1049,1
C,18724,18724
V,1038,1
V,1026,1
V,1041,1
C,18725,18725
V,1008,1
V,1090,1
V,1001,1
V,1003,1
V,1044,1
C,18726,18726
V,1295,1
C,18727,18727
V,1004,1
C,18728,18728
V,1020,1
V,1003,1
V,1004,1
C,18729,18729
V,1186,1
V,1017,1
V,1018,1
V,1075,1
C,18730,18730
V,1008,1
V,1095,1
V,1055,1
V,1017,1
V,1034,1
V,1004,1
C,18731,18731
V,1008,1
V,1067,1
V,1018,1
C,18732,18732
V,1008,1
V,1076,1
V,1001,1
V,1003,1
V,1004,1
V,1074,1
C,18733,18733
V,1127,1
V,1035,1
V,1008,1
V,1009,1
V,1018,1
C,18734,18734
V,1008,1
V,1064,1
V,1026,1
V,1070,1
V,1034,1
C,18735,18735
V,1034,1
C,18736,18736
V,1008,1
V,1060,1
V,1052,1
V,1018,1
V,1034,1
C,18737,18737
V,1096,1
V,1034,1
C,18738,18738
V,1034,1
C,18739,18739
V,1046,1
V,1001,1
V,1034,1
C,18740,18740
V,1004,1
V,1034,1
C,18741,18741
V,1034,1
C,18742,18742
V,1008,1
V,1034,1
C,18743,18743
V,1009,1
C,18744,18744
V,1025,1
V,1026,1
V,1017,1
V,1034,1
C,18745,18745
V,1030,1
V,1017,1
V,1078,1
C,18746,18746
V,1187,1
V,1008,1
V,1020,1
V,1038,1
V,1026,1
V,1018,1
V,1034,1
C,18747,18747
V,1034,1
C,18748,18748
V,1025,1
V,1004,1
V,1008,1
V,1046,1
V,1026,1
V,1001,1
V,1032,1
V,1034,1
C,18749,18749
V,1010,1
V,1093,1
V,1020,1
V,1017,1
V,1004,1
C,18750,18750
V,1008,1
V,1034,1
C,18751,18751
V,1131,1
V,1132,1
C,18752,18752
V,1025,1
C,18753,18753
V,1008,1
V,1058,1
V,1034,1
C,18754,18754
V,1003,1
V,1001,1
V,1004,1
C,18755,18755
V,1061,1
V,1004,1
C,18756,18756
V,1040,1
C,18757,18757
V,1008,1
V,1045,1
V,1034,1
C,18758,18758
V,1112,1
V,1119,1
V,1095,1
V,1004,1
V,1018,1
C,18759,18759
V,1008,1
V,1059,1
V,1034,1
C,18760,18760
V,1030,1
V,1020,1
V,1295,1
V,1017,1
V,1004,1
V,1018,1
C,18761,18761
V,1034,1
C,18762,18762
V,1008,1
V,1065,1
V,1018,1
C,18763,18763
V,1073,1
C,18764,18764
V,1006,1
C,18765,18765
V,1020,1
V,1003,1
V,1004,1
C,18766,18766
V,1008,1
V,1035,1
V,1009,1
V,1034,1
V,1018,1
C,18767,18767
V,1026,1
V,1060,1
V,1052,1
V,1063,1
C,18768,18768
V,1025,1
V,1070,1
V,1004,1
C,18769,18769
V,1004,1
C,18770,18770
V,1008,1
V,1056,1
V,1032,1
C,18771,18771
V,1034,1
C,18772,18772
V,1020,1
V,1021,1
C,18773,18773
V,1041,1
V,1068,1
V,1004,1
C,18774,18774
V,1075,1
V,1018,1
C,18775,18775
V,1008,1
V,1181,1
V,1090,1
V,1001,1
C,18776,18776
V,1004,1
C,18777,18777
V,1004,1
V,1071,1
C,18778,18778
V,1008,1
V,1034,1
C,18779,18779
V,1008,1
V,1045,1
V,1043,1
C,18780,18780
V,1001,1
C,18781,18781
V,1027,1
V,1041,1
C,18782,18782
V,1004,1
V,1034,1
C,18783,18783
V,1008,1
V,1034,1
C,18784,18784
V,1008,1
V,1017,1
V,1034,1
C,18785,18785
V,1009,1
C,18786,18786
V,1009,1
V,1032,1
C,18787,18787
V,1025,1
V,1026,1
V,1041,1
C,18788,18788
V,1008,1
V,1034,1
C,18789,18789
V,1034,1
C,18790,18790
V,1146,1
V,1136,1
V,1053,1
V,1018,1
C,18791,18791
V,1003,1
V,1004,1
C,18792,18792
V,1040,1
V,1018,1
C,18793,18793
V,1118,1
V,1206,1
V,1030,1
V,1017,1
C,18794,18794
V,1009,1
C,18795,18795
V,1025,1
V,1008,1
V,1026,1
V,1041,1
V,1034,1
C,18796,18796
V,1008,1
V,1039,1
V,1017,1
V,1034,1
C,18797,18797
V,1025,1
V,1018,1
C,18798,18798
V,1007,1
C,18799,18799
V,1025,1
V,1026,1
C,18800,18800
V,1034,1
V,1018,1
C,18801,18801
V,1008,1
V,1034,1
C,18802,18802
V,1010,1
V,1020,1
C,18803,18803
V,1076,1
V,1235,1
V,1001,1
V,1018,1
C,18804,18804
V,1004,1
V,1034,1
C,18805,18805
V,1008,1
V,1003,1
V,1004,1
C,18806,18806
V,1009,1
C,18807,18807
V,1008,1
V,1034,1
C,18808,18808
V,1025,1
V,1008,1
V,1026,1
V,1034,1
C,18809,18809
V,1004,1
C,18810,18810
V,1295,1
V,1018,1
C,18811,18811
V,1027,1
V,1022,1
V,1157,1
V,1046,1
V,1017,1
V,1001,1
V,1041,1
V,1034,1
V,1018,1
C,18812,18812
V,1035,1
V,1115,1
V,1018,1
C,18813,18813
V,1025,1
V,1038,1
V,1026,1
V,1053,1
C,18814,18814
V,1008,1
V,1004,1
V,1018,1
V,1034,1
C,18815,18815
V,1032,1
C,18816,18816
V,1017,1
V,1024,1
V,1001,1
C,18817,18817
V,1058,1
V,1017,1
V,1049,1
V,1137,1
V,1004,1
V,1000,1
V,1136,1
V,1003,1
V,1075,1
C,18818,18818
V,1018,1
C,18819,18819
V,1147,1
V,1034,1
C,18820,18820
V,1000,1
V,1014,1
C,18821,18821
V,1017,1
V,1032,1
C,18822,18822
V,1236,1
V,1037,1
V,1009,1
V,1017,1
V,1004,1
C,18823,18823
V,1018,1
C,18824,18824
V,1100,1
V,1034,1
C,18825,18825
V,1008,1
V,1009,1
V,1223,1
C,18826,18826
V,1025,1
V,1009,1
V,1026,1
V,1070,1
V,1034,1
C,18827,18827
V,1037,1
V,1009,1
V,1017,1
V,1001,1
V,1003,1
C,18828,18828
V,1008,1
V,1022,1
V,1026,1
V,1017,1
V,1032,1
V,1034,1
V,1014,1
C,18829,18829
V,1008,1
V,1054,1
V,1052,1
V,1017,1
C,18830,18830
V,1092,1
V,1021,1
C,18831,18831
V,1017,1
V,1034,1
C,18832,18832
V,1046,1
C,18833,18833
V,1131,1
V,1018,1
C,18834,18834
V,1032,1
V,1004,1
V,1044,1
C,18835,18835
V,1008,1
V,1038,1
V,1026,1
V,1041,1
C,18836,18836
V,1008,1
V,1025,1
V,1026,1
V,1004,1
V,1071,1
C,18837,18837
V,1081,1
V,1011,1
V,1040,1
V,1004,1
C,18838,18838
V,1036,1
V,1026,1
V,1040,1
C,18839,18839
V,1017,1
C,18840,18840
V,1004,1
V,1019,1
C,18841,18841
V,1034,1
C,18842,18842
V,1017,1
V,1018,1
V,1004,1
V,1008,1
V,1035,1
V,1040,1
V,1003,1
V,1043,1
V,1034,1
C,18843,18843
V,1008,1
V,1056,1
V,1032,1
C,18844,18844
V,1058,1
V,1018,1
C,18845,18845
V,1009,1
C,18846,18846
V,1008,1
V,1030,1
V,1009,1
V,1076,1
V,1043,1
V,1034,1
V,1074,1
C,18847,18847
V,1008,1
V,1034,1
C,18848,18848
V,1030,1
V,1017,1
V,1031,1
V,1040,1
V,1018,1
C,18849,18849
V,1008,1
V,1065,1
V,1034,1
C,18850,18850
V,1004,1
C,18851,18851
V,1001,1
V,1004,1
C,18852,18852
V,1017,1
V,1067,1
V,1018,1
V,1008,1
V,1030,1
V,1055,1
V,1009,1
V,1031,1
V,1032,1
C,18853,18853
V,1057,1
V,1019,1
C,18854,18854
V,1025,1
V,1004,1
C,18855,18855
V,1008,1
V,1030,1
V,1058,1
V,1018,1
V,1071,1
C,18856,18856
V,1035,1
V,1127,1
V,1008,1
V,1009,1
V,1034,1
V,1018,1
C,18857,18857
V,1082,1
V,1003,1
V,1079,1
V,1004,1
C,18858,18858
V,1009,1
V,1001,1
V,1105,1
C,18859,18859
V,1008,1
V,1034,1
C,18860,18860
V,1000,1
V,1036,1
V,1037,1
V,1009,1
V,1031,1
V,1017,1
V,1004,1
V,1014,1
C,18861,18861
V,1032,1
C,18862,18862
V,1040,1
V,1014,1
C,18863,18863
V,1020,1
V,1004,1
V,1018,1
V,1156,1
V,1035,1
V,1037,1
V,1009,1
V,1150,1
V,1026,1
V,1041,1
V,1034,1
C,18864,18864
V,1020,1
V,1011,1
V,1089,1
V,1003,1
C,18865,18865
V,1036,1
V,1008,1
V,1022,1
V,1026,1
V,1041,1
C,18866,18866
V,1004,1
C,18867,18867
V,1018,1
V,1167,1
C,18868,18868
V,1032,1
C,18869,18869
V,1002,1
V,1004,1
C,18870,18870
V,1004,1
C,18871,18871
V,1008,1
V,1045,1
V,1034,1
C,18872,18872
V,1007,1
C,18873,18873
V,1032,1
C,18874,18874
V,1034,1
C,18875,18875
V,1008,1
V,1038,1
V,1026,1
C,18876,18876
V,1025,1
V,1009,1
V,1007,1
V,1041,1
V,1059,1
C,18877,18877
V,1017,1
V,1014,1
V,1018,1
V,1008,1
V,1055,1
V,1046,1
V,1009,1
V,1031,1
V,1040,1
V,1001,1
V,1048,1
V,1034,1
C,18878,18878
V,1008,1
V,1045,1
V,1046,1
V,1034,1
C,18879,18879
V,1035,1
V,1001,1
V,1078,1
C,18880,18880
V,1008,1
V,1037,1
V,1056,1
V,1009,1
V,1041,1
C,18881,18881
V,1025,1
V,1007,1
V,1059,1
C,18882,18882
V,1024,1
V,1166,1
V,1018,1
V,1014,1
V,1000,1
V,1127,1
V,1008,1
V,1030,1
V,1295,1
V,1009,1
V,1097,1
C,18883,18883
V,1034,1
V,1018,1
C,18884,18884
V,1034,1
C,18885,18885
V,1025,1
C,18886,18886
V,1008,1
V,1034,1
C,18887,18887
V,1008,1
V,1034,1
C,18888,18888
V,1004,1
V,1034,1
C,18889,18889
V,1036,1
V,1104,1
V,1040,1
V,1001,1
V,1004,1
C,18890,18890
V,1032,1
C,18891,18891
V,1001,1
V,1018,1
V,1078,1
C,18892,18892
V,1008,1
V,1025,1
V,1038,1
C,18893,18893
V,1004,1
C,18894,18894
V,1009,1
V,1074,1
C,18895,18895
V,1124,1
C,18896,18896
V,1008,1
V,1034,1
C,18897,18897
V,1008,1
V,1032,1
C,18898,18898
V,1009,1
C,18899,18899
V,1030,1
V,1017,1
V,1003,1
V,1078,1
V,1018,1
C,18900,18900
V,1034,1
C,18901,18901
V,1187,1
V,1020,1
C,18902,18902
V,1004,1
C,18903,18903
V,1001,1
C,18904,18904
V,1088,1
C,18905,18905
V,1008,1
V,1032,1
V,1034,1
C,18906,18906
V,1040,1
V,1088,1
V,1014,1
C,18907,18907
V,1008,1
V,1010,1
V,1068,1
V,1041,1
V,1004,1
C,18908,18908
V,1008,1
V,1034,1
C,18909,18909
V,1026,1
C,18910,18910
V,1001,1
V,1004,1
C,18911,18911
V,1034,1
V,1004,1
C,18912,18912
V,1010,1
V,1017,1
C,18913,18913
V,1008,1
V,1035,1
V,1009,1
V,1001,1
V,1003,1
V,1018,1
V,1004,1
C,18914,18914
V,1008,1
V,1125,1
V,1001,1
V,1003,1
V,1066,1
V,1018,1
V,1067,1
V,1004,1
C,18915,18915
V,1008,1
V,1007,1
C,18916,18916
V,1004,1
C,18917,18917
V,1004,1
C,18918,18918
V,1188,1
C,18919,18919
V,1008,1
V,1040,1
V,1017,1
V,1018,1
V,1014,1
V,1179,1
V,1034,1
C,18920,18920
V,1020,1
V,1021,1
C,18921,18921
V,1025,1
V,1026,1
C,18922,18922
V,1008,1
V,1027,1
V,1038,1
V,1026,1
V,1006,1
V,1041,1
V,1002,1
V,1034,1
C,18923,18923
V,1026,1
C,18924,18924
V,1001,1
C,18925,18925
V,1034,1
C,18926,18926
V,1008,1
V,1046,1
V,1017,1
V,1026,1
V,1049,1
V,1001,1
V,1018,1
V,1034,1
C,18927,18927
V,1008,1
V,1031,1
C,18928,18928
V,1008,1
V,1188,1
V,1034,1
V,1004,1
C,18929,18929
V,1008,1
V,1045,1
V,1034,1
C,18930,18930
V,1075,1
C,18931,18931
V,1105,1
C,18932,18932
V,1032,1
C,18933,18933
V,1034,1
C,18934,18934
V,1037,1
V,1034,1
C,18935,18935
V,1007,1
C,18936,18936
V,1046,1
V,1001,1
V,1018,1
C,18937,18937
V,1008,1
C,18938,18938
V,1008,1
V,1183,1
V,1034,1
C,18939,18939
V,1130,1
V,1099,1
V,1054,1
V,1088,1
C,18940,18940
V,1001,1
V,1013,1
C,18941,18941
V,1008,1
V,1046,1
V,1054,1
V,1251,1
V,1026,1
V,1017,1
V,1049,1
V,1041,1
V,1001,1
V,1003,1
V,1018,1
V,1034,1
V,1004,1
C,18942,18942
V,1008,1
V,1034,1
C,18943,18943
V,1077,1
V,1040,1
V,1039,1
V,1003,1
V,1034,1
V,1025,1
V,1045,1
V,1017,1
V,1175,1
V,1004,1
V,1018,1
V,1169,1
V,1193,1
V,1154,1
V,1008,1
V,1026,1
V,1001,1
C,18944,18944
V,1148,1
C,18945,18945
V,1008,1
V,1036,1
V,1017,1
V,1034,1
V,1018,1
C,18946,18946
V,1034,1
C,18947,18947
V,1008,1
V,1034,1
C,18948,18948
V,1008,1
V,1034,1
C,18949,18949
V,1001,1
C,18950,18950
V,1141,1
V,1020,1
V,1076,1
V,1017,1
V,1014,1
V,1008,1
V,1036,1
V,1000,1
V,1038,1
V,1089,1
V,1009,1
V,1011,1
V,1040,1
V,1053,1
V,1034,1
C,18951,18951
V,1001,1
V,1034,1
V,1071,1
C,18952,18952
V,1008,1
V,1046,1
V,1034,1
C,18953,18953
V,1008,1
V,1026,1
V,1063,1
V,1042,1
V,1034,1
C,18954,18954
V,1123,1
C,18955,18955
V,1045,1
C,18956,18956
V,1130,1
V,1046,1
V,1001,1
V,1018,1
C,18957,18957
V,1034,1
C,18958,18958
V,1087,1
V,1054,1
V,1024,1
V,1004,1
V,1018,1
V,1008,1
V,1030,1
V,1162,1
V,1150,1
V,1001,1
C,18959,18959
V,1009,1
C,18960,18960
V,1026,1
C,18961,18961
V,1124,1
V,1004,1
C,18962,18962
V,1017,1
V,1034,1
C,18963,18963
V,1036,1
V,1040,1
C,18964,18964
V,1008,1
V,1034,1
C,18965,18965
V,1017,1
V,1001,1
V,1004,1
V,1078,1
C,18966,18966
V,1135,1
V,1049,1
V,1001,1
V,1018,1
C,18967,18967
V,1008,1
V,1017,1
V,1034,1
C,18968,18968
V,1008,1
V,1035,1
V,1003,1
C,18969,18969
V,1025,1
V,1026,1
V,1070,1
C,18970,18970
V,1034,1
C,18971,18971
V,1121,1
V,1006,1
V,1102,1
V,1002,1
C,18972,18972
V,1026,1
C,18973,18973
V,1008,1
V,1035,1
V,1009,1
V,1003,1
V,1034,1
V,1018,1
C,18974,18974
V,1004,1
C,18975,18975
V,1008,1
V,1034,1
C,18976,18976
V,1100,1
V,1002,1
V,1043,1
V,1021,1
C,18977,18977
V,1008,1
V,1034,1
C,18978,18978
V,1064,1
V,1026,1
